"contest_num","task","nickname","contest_starts","first_solution_time"
3,F - Into the Jungle,irinka_ta,"2020-09-26 17:00:00","2020-10-02 19:34:00"
3,F - Into the Jungle,ivangood67,"2020-09-26 17:00:00","2020-09-27 14:56:00"
3,F - Into the Jungle,kadetfrolov,"2020-09-26 17:00:00","2020-09-27 19:40:00"
3,F - Into the Jungle,kaip,"2020-09-26 17:00:00","2020-10-01 00:24:00"
3,F - Into the Jungle,kat6123,"2020-09-26 17:00:00","2020-10-02 17:32:00"
3,F - Into the Jungle,kbrodt,"2020-09-26 17:00:00","2020-09-27 18:11:00"
3,F - Into the Jungle,kepolol,"2020-09-26 17:00:00","2020-10-02 22:15:00"
3,F - Into the Jungle,ketzer,"2020-09-26 17:00:00","2020-09-26 23:14:00"
3,F - Into the Jungle,kpotoh,"2020-09-26 17:00:00","2020-09-30 23:55:00"
3,F - Into the Jungle,krtch,"2020-09-26 17:00:00","2020-10-01 22:10:00"
3,F - Into the Jungle,kudriashovs,"2020-09-26 17:00:00","2020-09-28 17:38:00"
3,F - Into the Jungle,lKoteuka,"2020-09-26 17:00:00","2020-09-28 12:23:00"
3,F - Into the Jungle,linatka,"2020-09-26 17:00:00","2020-10-02 22:43:00"
3,F - Into the Jungle,liza.avsyannik,"2020-09-26 17:00:00","2020-09-27 21:47:00"
3,F - Into the Jungle,llevcono,"2020-09-26 17:00:00","2020-10-01 16:26:00"
3,F - Into the Jungle,magleb,"2020-09-26 17:00:00","2020-09-30 22:39:00"
3,F - Into the Jungle,makhanko.maksim89,"2020-09-26 17:00:00","2020-09-27 22:40:00"
3,F - Into the Jungle,mapryl,"2020-09-26 17:00:00","2020-10-01 13:03:00"
3,F - Into the Jungle,markhubbatulin,"2020-09-26 17:00:00","2020-10-02 21:41:00"
3,F - Into the Jungle,marsenyi,"2020-09-26 17:00:00","2020-09-27 20:13:00"
3,F - Into the Jungle,maxima1ist,"2020-09-26 17:00:00","2020-09-27 21:01:00"
3,F - Into the Jungle,mikhail.gashkov,"2020-09-26 17:00:00","2020-09-29 16:05:00"
3,F - Into the Jungle,mivankin,"2020-09-26 17:00:00","2020-09-30 13:26:00"
3,F - Into the Jungle,mlyundin,"2020-09-26 17:00:00","2020-09-29 10:15:00"
3,F - Into the Jungle,mmcclure,"2020-09-26 17:00:00","2020-10-02 10:36:00"
3,F - Into the Jungle,munin.evgenii,"2020-09-26 17:00:00","2020-09-27 18:33:00"
3,F - Into the Jungle,nati,"2020-09-26 17:00:00","2020-09-29 00:25:00"
3,F - Into the Jungle,naumovsk,"2020-09-26 17:00:00","2020-09-28 06:20:00"
3,F - Into the Jungle,neurophysicist,"2020-09-26 17:00:00","2020-09-29 02:39:00"
3,F - Into the Jungle,ngkishmaria,"2020-09-26 17:00:00","2020-09-28 17:23:00"
3,F - Into the Jungle,ningeen,"2020-09-26 17:00:00","2020-09-29 09:23:00"
3,F - Into the Jungle,nordream,"2020-09-26 17:00:00","2020-09-27 16:15:00"
3,F - Into the Jungle,norron,"2020-09-26 17:00:00","2020-09-30 21:48:00"
3,F - Into the Jungle,obatek,"2020-09-26 17:00:00","2020-09-28 09:55:00"
3,F - Into the Jungle,obkyrush,"2020-09-26 17:00:00","2020-10-02 11:46:00"
3,F - Into the Jungle,okate88,"2020-09-26 17:00:00","2020-10-02 17:02:00"
3,F - Into the Jungle,old.flanigan,"2020-09-26 17:00:00","2020-09-30 15:58:00"
3,F - Into the Jungle,oleg.osipov,"2020-09-26 17:00:00","2020-10-02 16:18:00"
3,F - Into the Jungle,oleg_nazarov,"2020-09-26 17:00:00","2020-10-02 16:14:00"
3,F - Into the Jungle,olegshchegolev,"2020-09-26 17:00:00","2020-09-30 21:49:00"
3,F - Into the Jungle,olga.novitskaya,"2020-09-26 17:00:00","2020-10-02 21:10:00"
3,F - Into the Jungle,ooptyp,"2020-09-26 17:00:00","2020-09-28 23:56:00"
3,F - Into the Jungle,pankratova.dasha,"2020-09-26 17:00:00","2020-09-28 17:43:00"
3,F - Into the Jungle,pikadzilla,"2020-09-26 17:00:00","2020-09-30 18:37:00"
3,F - Into the Jungle,plokoon,"2020-09-26 17:00:00","2020-09-28 08:17:00"
3,F - Into the Jungle,polikutinevgeny,"2020-09-26 17:00:00","2020-09-27 04:41:00"
3,F - Into the Jungle,raisedtoward,"2020-09-26 17:00:00","2020-10-02 16:19:00"
3,F - Into the Jungle,robspb,"2020-09-26 17:00:00","2020-10-02 22:25:00"
3,F - Into the Jungle,rritka,"2020-09-26 17:00:00","2020-09-30 17:17:00"
3,F - Into the Jungle,rsnetkov,"2020-09-26 17:00:00","2020-09-30 09:49:00"
3,F - Into the Jungle,rudwell,"2020-09-26 17:00:00","2020-10-02 12:18:00"
3,F - Into the Jungle,sabraganets,"2020-09-26 17:00:00","2020-09-30 14:15:00"
3,F - Into the Jungle,sera,"2020-09-26 17:00:00","2020-09-29 20:02:00"
3,F - Into the Jungle,sergey_msu,"2020-09-26 17:00:00","2020-09-27 17:50:00"
3,F - Into the Jungle,sergeyryabukhin,"2020-09-26 17:00:00","2020-10-02 19:19:00"
3,F - Into the Jungle,shatty,"2020-09-26 17:00:00","2020-09-30 15:34:00"
3,F - Into the Jungle,shnon_bell,"2020-09-26 17:00:00","2020-09-30 18:08:00"
3,F - Into the Jungle,siraziev,"2020-09-26 17:00:00","2020-10-02 11:00:00"
3,F - Into the Jungle,soldatenkoes,"2020-09-26 17:00:00","2020-10-01 21:28:00"
3,F - Into the Jungle,somal,"2020-09-26 17:00:00","2020-10-01 12:39:00"
3,F - Into the Jungle,soslan.tabuev,"2020-09-26 17:00:00","2020-10-02 13:30:00"
3,F - Into the Jungle,spin_to_win,"2020-09-26 17:00:00","2020-10-02 18:17:00"
3,F - Into the Jungle,teazizov,"2020-09-26 17:00:00","2020-10-02 13:34:00"
3,F - Into the Jungle,torrero,"2020-09-26 17:00:00","2020-09-28 19:03:00"
3,F - Into the Jungle,toryinside,"2020-09-26 17:00:00","2020-09-26 22:40:00"
3,F - Into the Jungle,ubivawka,"2020-09-26 17:00:00","2020-09-28 09:42:00"
3,F - Into the Jungle,v.lenshin,"2020-09-26 17:00:00","2020-09-29 17:37:00"
3,F - Into the Jungle,vasikos,"2020-09-26 17:00:00","2020-09-27 20:27:00"
3,F - Into the Jungle,viconstel,"2020-09-26 17:00:00","2020-09-30 14:55:00"
3,F - Into the Jungle,vkorennoj,"2020-09-26 17:00:00","2020-09-29 17:28:00"
3,F - Into the Jungle,vladimirzenin,"2020-09-26 17:00:00","2020-10-02 17:06:00"
3,F - Into the Jungle,vlbakulev,"2020-09-26 17:00:00","2020-09-29 08:40:00"
3,F - Into the Jungle,void_signal,"2020-09-26 17:00:00","2020-10-02 13:34:00"
3,F - Into the Jungle,vzava,"2020-09-26 17:00:00","2020-10-02 18:19:00"
3,F - Into the Jungle,wrath90,"2020-09-26 17:00:00","2020-09-30 14:33:00"
3,F - Into the Jungle,wunder9l,"2020-09-26 17:00:00","2020-09-28 23:50:00"
3,F - Into the Jungle,x-exciter,"2020-09-26 17:00:00","2020-09-30 14:00:00"
3,F - Into the Jungle,xluttiy,"2020-09-26 17:00:00","2020-09-28 23:20:00"
3,F - Into the Jungle,ya_demidova,"2020-09-26 17:00:00","2020-09-30 19:13:00"
3,F - Into the Jungle,yakorovka,"2020-09-26 17:00:00","2020-09-28 19:16:00"
3,F - Into the Jungle,zitimalex,"2020-09-26 17:00:00","2020-09-29 22:28:00"
3,F - Into the Jungle,zmazak0,"2020-09-26 17:00:00","2020-10-01 22:29:00"
4,A - Minimum on Stack,"148512","2020-10-03 17:00:00","2020-10-05 01:59:00"
4,A - Minimum on Stack,"8michelle_weiss","2020-10-03 17:00:00","2020-10-09 23:13:00"
4,A - Minimum on Stack,Alexander429,"2020-10-03 17:00:00","2020-10-09 03:13:00"
4,A - Minimum on Stack,Alexander_Koshelev,"2020-10-03 17:00:00","2020-10-05 19:01:00"
4,A - Minimum on Stack,Anise,"2020-10-03 17:00:00","2020-10-05 21:14:00"
4,A - Minimum on Stack,Arhimisha,"2020-10-03 17:00:00","2020-10-09 00:10:00"
4,A - Minimum on Stack,Artem1989,"2020-10-03 17:00:00","2020-10-08 10:23:00"
4,A - Minimum on Stack,ArtemTsukanov,"2020-10-03 17:00:00","2020-10-03 20:36:00"
4,A - Minimum on Stack,Artem_Dronov,"2020-10-03 17:00:00","2020-10-04 21:51:00"
4,A - Minimum on Stack,Asd_zxc,"2020-10-03 17:00:00","2020-10-08 18:20:00"
4,A - Minimum on Stack,Aver_Power,"2020-10-03 17:00:00","2020-10-06 08:50:00"
4,A - Minimum on Stack,Azamat_sab,"2020-10-03 17:00:00","2020-10-04 06:01:00"
4,A - Minimum on Stack,BigBossPikachu,"2020-10-03 17:00:00","2020-10-08 15:59:00"
4,A - Minimum on Stack,CoolHawk,"2020-10-03 17:00:00","2020-10-06 21:14:00"
4,A - Minimum on Stack,Cosinus0,"2020-10-03 17:00:00","2020-10-05 12:31:00"
4,A - Minimum on Stack,DeutschGraf,"2020-10-03 17:00:00","2020-10-09 18:47:00"
4,A - Minimum on Stack,Dexter0,"2020-10-03 17:00:00","2020-10-08 23:03:00"
4,A - Minimum on Stack,DmitryDS,"2020-10-03 17:00:00","2020-10-03 20:37:00"
4,A - Minimum on Stack,EgorSavkin,"2020-10-03 17:00:00","2020-10-03 22:22:00"
4,A - Minimum on Stack,Egorokm19,"2020-10-03 17:00:00","2020-10-05 13:31:00"
4,A - Minimum on Stack,EienKotowaru,"2020-10-03 17:00:00","2020-10-05 19:15:00"
4,A - Minimum on Stack,Fianketto,"2020-10-03 17:00:00","2020-10-04 13:38:00"
4,A - Minimum on Stack,Gra37,"2020-10-03 17:00:00","2020-10-09 13:46:00"
4,A - Minimum on Stack,GreySS,"2020-10-03 17:00:00","2020-10-08 10:34:00"
4,A - Minimum on Stack,IMDxD,"2020-10-03 17:00:00","2020-10-04 13:36:00"
4,A - Minimum on Stack,IVyazmin,"2020-10-03 17:00:00","2020-10-05 23:07:00"
4,A - Minimum on Stack,Ignatych,"2020-10-03 17:00:00","2020-10-09 21:48:00"
4,A - Minimum on Stack,IlyaPCP,"2020-10-03 17:00:00","2020-10-04 17:17:00"
4,A - Minimum on Stack,IlyasLatypov,"2020-10-03 17:00:00","2020-10-08 07:44:00"
4,A - Minimum on Stack,Jeditem,"2020-10-03 17:00:00","2020-10-08 17:08:00"
4,A - Minimum on Stack,JessSmith,"2020-10-03 17:00:00","2020-10-09 18:08:00"
4,A - Minimum on Stack,JustML,"2020-10-03 17:00:00","2020-10-05 01:57:00"
4,A - Minimum on Stack,Karvenko,"2020-10-03 17:00:00","2020-10-05 12:00:00"
4,A - Minimum on Stack,KernelA,"2020-10-03 17:00:00","2020-10-04 00:15:00"
4,A - Minimum on Stack,KilAgen,"2020-10-03 17:00:00","2020-10-06 12:54:00"
4,A - Minimum on Stack,Kizz,"2020-10-03 17:00:00","2020-10-04 00:48:00"
4,A - Minimum on Stack,KuznetsovLeonid,"2020-10-03 17:00:00","2020-10-08 20:42:00"
4,A - Minimum on Stack,Lubov_Kudrenok,"2020-10-03 17:00:00","2020-10-05 21:01:00"
4,A - Minimum on Stack,MakhmutovaLiliya,"2020-10-03 17:00:00","2020-10-04 11:17:00"
4,A - Minimum on Stack,Malahai,"2020-10-03 17:00:00","2020-10-03 21:37:00"
4,A - Minimum on Stack,MargaritaNik,"2020-10-03 17:00:00","2020-10-06 15:08:00"
4,A - Minimum on Stack,Mary222,"2020-10-03 17:00:00","2020-10-04 23:12:00"
4,A - Minimum on Stack,Mornie,"2020-10-03 17:00:00","2020-10-03 22:54:00"
4,A - Minimum on Stack,Mykolesiko,"2020-10-03 17:00:00","2020-10-08 12:52:00"
4,A - Minimum on Stack,Oleg__Trusov,"2020-10-03 17:00:00","2020-10-06 19:38:00"
4,A - Minimum on Stack,PavelMeld,"2020-10-03 17:00:00","2020-10-08 14:13:00"
4,A - Minimum on Stack,Pavel_shalnov,"2020-10-03 17:00:00","2020-10-08 10:18:00"
4,A - Minimum on Stack,PetrYurchenko,"2020-10-03 17:00:00","2020-10-04 22:15:00"
4,A - Minimum on Stack,PustotaPetr,"2020-10-03 17:00:00","2020-10-05 13:13:00"
4,A - Minimum on Stack,Pyo,"2020-10-03 17:00:00","2020-10-08 11:31:00"
4,A - Minimum on Stack,Rammi,"2020-10-03 17:00:00","2020-10-05 14:27:00"
4,A - Minimum on Stack,Ripper_1011,"2020-10-03 17:00:00","2020-10-06 22:19:00"
4,A - Minimum on Stack,RoZa,"2020-10-03 17:00:00","2020-10-04 02:41:00"
4,A - Minimum on Stack,Robur,"2020-10-03 17:00:00","2020-10-04 14:53:00"
4,A - Minimum on Stack,Safin,"2020-10-03 17:00:00","2020-10-08 19:04:00"
4,A - Minimum on Stack,SergeyNefedov,"2020-10-03 17:00:00","2020-10-03 23:08:00"
4,A - Minimum on Stack,Sevarius,"2020-10-03 17:00:00","2020-10-05 18:12:00"
4,A - Minimum on Stack,ShevchukAlex,"2020-10-03 17:00:00","2020-10-08 21:46:00"
4,A - Minimum on Stack,Sokoloid,"2020-10-03 17:00:00","2020-10-04 20:25:00"
4,A - Minimum on Stack,Toks,"2020-10-03 17:00:00","2020-10-03 18:49:00"
4,A - Minimum on Stack,Unmagian,"2020-10-03 17:00:00","2020-10-08 15:14:00"
4,A - Minimum on Stack,Vanster,"2020-10-03 17:00:00","2020-10-08 22:05:00"
4,A - Minimum on Stack,Vetik,"2020-10-03 17:00:00","2020-10-08 21:13:00"
4,A - Minimum on Stack,VirHos,"2020-10-03 17:00:00","2020-10-08 23:18:00"
4,A - Minimum on Stack,Wag0nWheels,"2020-10-03 17:00:00","2020-10-08 11:11:00"
4,A - Minimum on Stack,Ziby1010,"2020-10-03 17:00:00","2020-10-09 01:45:00"
4,A - Minimum on Stack,Zmeyoff,"2020-10-03 17:00:00","2020-10-08 13:06:00"
4,A - Minimum on Stack,_ctacukoc_,"2020-10-03 17:00:00","2020-10-04 02:25:00"
4,A - Minimum on Stack,a.m.tsitulskiy,"2020-10-03 17:00:00","2020-10-08 17:19:00"
4,A - Minimum on Stack,a.starikov,"2020-10-03 17:00:00","2020-10-04 19:57:00"
4,A - Minimum on Stack,abramova.katia,"2020-10-03 17:00:00","2020-10-05 19:41:00"
4,A - Minimum on Stack,achurkin,"2020-10-03 17:00:00","2020-10-08 17:22:00"
4,A - Minimum on Stack,adement,"2020-10-03 17:00:00","2020-10-08 19:14:00"
4,A - Minimum on Stack,ainureg,"2020-10-03 17:00:00","2020-10-08 23:23:00"
4,A - Minimum on Stack,albert_goryaeff,"2020-10-03 17:00:00","2020-10-05 23:06:00"
4,A - Minimum on Stack,alekandr.tarelkin,"2020-10-03 17:00:00","2020-10-05 21:40:00"
4,A - Minimum on Stack,alekxd,"2020-10-03 17:00:00","2020-10-06 13:49:00"
4,A - Minimum on Stack,alexandrpankratov9,"2020-10-03 17:00:00","2020-10-09 19:54:00"
4,A - Minimum on Stack,alexey_opolchenov,"2020-10-03 17:00:00","2020-10-08 09:32:00"
4,A - Minimum on Stack,alexeydukhovich,"2020-10-03 17:00:00","2020-10-04 19:10:00"
4,A - Minimum on Stack,alexiv95.95,"2020-10-03 17:00:00","2020-10-09 21:02:00"
4,A - Minimum on Stack,aliaksandr.shcharbitski,"2020-10-03 17:00:00","2020-10-04 01:10:00"
4,A - Minimum on Stack,alibek_lfc,"2020-10-03 17:00:00","2020-10-09 20:16:00"
4,A - Minimum on Stack,alimantu,"2020-10-03 17:00:00","2020-10-09 21:46:00"
4,A - Minimum on Stack,alishabr,"2020-10-03 17:00:00","2020-10-04 18:25:00"
4,A - Minimum on Stack,ananasnya,"2020-10-03 17:00:00","2020-10-05 18:27:00"
4,A - Minimum on Stack,andreiAP,"2020-10-03 17:00:00","2020-10-08 16:02:00"
4,A - Minimum on Stack,andrey91,"2020-10-03 17:00:00","2020-10-04 01:49:00"
4,A - Minimum on Stack,aniko,"2020-10-03 17:00:00","2020-10-03 23:54:00"
4,A - Minimum on Stack,ann_gerasimchik,"2020-10-03 17:00:00","2020-10-04 10:03:00"
4,A - Minimum on Stack,anyamb,"2020-10-03 17:00:00","2020-10-05 23:40:00"
4,A - Minimum on Stack,aorew,"2020-10-03 17:00:00","2020-10-05 21:34:00"
4,A - Minimum on Stack,artfowl,"2020-10-03 17:00:00","2020-10-05 15:29:00"
4,A - Minimum on Stack,artysav97,"2020-10-03 17:00:00","2020-10-04 19:53:00"
4,A - Minimum on Stack,asv715,"2020-10-03 17:00:00","2020-10-08 19:11:00"
4,A - Minimum on Stack,asyash26,"2020-10-03 17:00:00","2020-10-04 22:29:00"
4,A - Minimum on Stack,babina.daria,"2020-10-03 17:00:00","2020-10-06 15:00:00"
4,A - Minimum on Stack,badlo_v,"2020-10-03 17:00:00","2020-10-05 20:05:00"
4,A - Minimum on Stack,berlios,"2020-10-03 17:00:00","2020-10-08 08:02:00"
4,A - Minimum on Stack,biquaternion,"2020-10-03 17:00:00","2020-10-03 20:48:00"
4,A - Minimum on Stack,birlikov,"2020-10-03 17:00:00","2020-10-08 20:21:00"
4,A - Minimum on Stack,brutalfacepalm,"2020-10-03 17:00:00","2020-10-06 12:54:00"
4,A - Minimum on Stack,cherninkiy,"2020-10-03 17:00:00","2020-10-08 11:02:00"
4,A - Minimum on Stack,cmepthbiu,"2020-10-03 17:00:00","2020-10-05 13:09:00"
4,A - Minimum on Stack,cvetvitaly,"2020-10-03 17:00:00","2020-10-04 21:18:00"
4,A - Minimum on Stack,cyrus_msk,"2020-10-03 17:00:00","2020-10-06 00:01:00"
4,A - Minimum on Stack,d.a.gornostaev,"2020-10-03 17:00:00","2020-10-08 11:26:00"
4,A - Minimum on Stack,danya_hm,"2020-10-03 17:00:00","2020-10-04 18:27:00"
4,A - Minimum on Stack,dimared,"2020-10-03 17:00:00","2020-10-08 11:25:00"
4,A - Minimum on Stack,dirvuk,"2020-10-03 17:00:00","2020-10-04 21:08:00"
4,A - Minimum on Stack,dkulemin,"2020-10-03 17:00:00","2020-10-08 15:26:00"
4,A - Minimum on Stack,dmitri.silantiev,"2020-10-03 17:00:00","2020-10-05 13:33:00"
4,A - Minimum on Stack,dmitry.okhotnikov,"2020-10-03 17:00:00","2020-10-05 10:54:00"
4,A - Minimum on Stack,dominator124,"2020-10-03 17:00:00","2020-10-04 12:35:00"
4,A - Minimum on Stack,dyakin.nikolay,"2020-10-03 17:00:00","2020-10-03 21:40:00"
4,A - Minimum on Stack,empty_kettle,"2020-10-03 17:00:00","2020-10-08 17:03:00"
4,A - Minimum on Stack,erik_mv,"2020-10-03 17:00:00","2020-10-08 08:55:00"
4,A - Minimum on Stack,ermekaitygulov,"2020-10-03 17:00:00","2020-10-05 18:03:00"
4,A - Minimum on Stack,evgenyto,"2020-10-03 17:00:00","2020-10-04 23:53:00"
4,A - Minimum on Stack,exotol,"2020-10-03 17:00:00","2020-10-08 19:37:00"
4,A - Minimum on Stack,fahenrgeit,"2020-10-03 17:00:00","2020-10-05 14:33:00"
4,A - Minimum on Stack,fiztehno,"2020-10-03 17:00:00","2020-10-08 09:11:00"
4,A - Minimum on Stack,fizyamat,"2020-10-03 17:00:00","2020-10-08 06:46:00"
4,A - Minimum on Stack,fizz.buzz,"2020-10-03 17:00:00","2020-10-04 15:42:00"
4,A - Minimum on Stack,folkl,"2020-10-03 17:00:00","2020-10-05 23:22:00"
4,A - Minimum on Stack,fomin.fyodor,"2020-10-03 17:00:00","2020-10-08 08:21:00"
4,A - Minimum on Stack,frantotti,"2020-10-03 17:00:00","2020-10-04 19:24:00"
4,A - Minimum on Stack,garistvlad,"2020-10-03 17:00:00","2020-10-05 17:42:00"
4,A - Minimum on Stack,gimme_danger,"2020-10-03 17:00:00","2020-10-04 16:08:00"
4,A - Minimum on Stack,gosix22,"2020-10-03 17:00:00","2020-10-04 15:34:00"
4,A - Minimum on Stack,happycookie,"2020-10-03 17:00:00","2020-10-06 14:56:00"
4,A - Minimum on Stack,happyhooter,"2020-10-03 17:00:00","2020-10-03 23:11:00"
4,A - Minimum on Stack,iavdonin,"2020-10-03 17:00:00","2020-10-08 11:41:00"
4,A - Minimum on Stack,ildarcho,"2020-10-03 17:00:00","2020-10-06 01:21:00"
4,A - Minimum on Stack,ilya_milyutin,"2020-10-03 17:00:00","2020-10-09 22:07:00"
4,A - Minimum on Stack,impersonalis,"2020-10-03 17:00:00","2020-10-04 04:41:00"
4,A - Minimum on Stack,indigo7,"2020-10-03 17:00:00","2020-10-09 21:57:00"
4,A - Minimum on Stack,ioiein,"2020-10-03 17:00:00","2020-10-06 14:06:00"
4,A - Minimum on Stack,irina_shch,"2020-10-03 17:00:00","2020-10-08 07:55:00"
4,A - Minimum on Stack,irinka_ta,"2020-10-03 17:00:00","2020-10-06 20:51:00"
4,A - Minimum on Stack,ivangood67,"2020-10-03 17:00:00","2020-10-03 22:22:00"
4,A - Minimum on Stack,kadetfrolov,"2020-10-03 17:00:00","2020-10-04 21:55:00"
4,A - Minimum on Stack,kaip,"2020-10-03 17:00:00","2020-10-09 19:16:00"
4,A - Minimum on Stack,kapibaara,"2020-10-03 17:00:00","2020-10-05 17:34:00"
4,A - Minimum on Stack,kat6123,"2020-10-03 17:00:00","2020-10-04 19:57:00"
4,A - Minimum on Stack,kbrodt,"2020-10-03 17:00:00","2020-10-03 23:23:00"
4,A - Minimum on Stack,ketzer,"2020-10-03 17:00:00","2020-10-03 19:18:00"
4,A - Minimum on Stack,kpotoh,"2020-10-03 17:00:00","2020-10-06 21:42:00"
4,A - Minimum on Stack,krveronika0191,"2020-10-03 17:00:00","2020-10-08 16:06:00"
4,A - Minimum on Stack,ksizova,"2020-10-03 17:00:00","2020-10-08 22:14:00"
4,A - Minimum on Stack,kudriashovs,"2020-10-03 17:00:00","2020-10-06 17:43:00"
4,A - Minimum on Stack,lKoteuka,"2020-10-03 17:00:00","2020-10-03 22:21:00"
4,A - Minimum on Stack,lainer991,"2020-10-03 17:00:00","2020-10-06 21:58:00"
4,A - Minimum on Stack,llevcono,"2020-10-03 17:00:00","2020-10-08 15:12:00"
4,A - Minimum on Stack,makhanko.maksim89,"2020-10-03 17:00:00","2020-10-06 17:31:00"
4,A - Minimum on Stack,mapryl,"2020-10-03 17:00:00","2020-10-06 22:12:00"
4,A - Minimum on Stack,markhubbatulin,"2020-10-03 17:00:00","2020-10-08 17:55:00"
4,A - Minimum on Stack,marsenyi,"2020-10-03 17:00:00","2020-10-03 23:51:00"
4,A - Minimum on Stack,maryia,"2020-10-03 17:00:00","2020-10-08 11:01:00"
4,A - Minimum on Stack,maxima1ist,"2020-10-03 17:00:00","2020-10-04 01:20:00"
4,A - Minimum on Stack,mikhail.gashkov,"2020-10-03 17:00:00","2020-10-04 13:31:00"
4,A - Minimum on Stack,mivankin,"2020-10-03 17:00:00","2020-10-04 16:13:00"
4,A - Minimum on Stack,mlyundin,"2020-10-03 17:00:00","2020-10-03 22:35:00"
4,A - Minimum on Stack,mmcclure,"2020-10-03 17:00:00","2020-10-06 22:44:00"
4,A - Minimum on Stack,munin.evgenii,"2020-10-03 17:00:00","2020-10-04 18:18:00"
4,A - Minimum on Stack,nati,"2020-10-03 17:00:00","2020-10-03 18:09:00"
4,A - Minimum on Stack,naumovsk,"2020-10-03 17:00:00","2020-10-04 15:09:00"
4,A - Minimum on Stack,neurophysicist,"2020-10-03 17:00:00","2020-10-04 17:58:00"
4,A - Minimum on Stack,ngkishmaria,"2020-10-03 17:00:00","2020-10-04 16:59:00"
4,A - Minimum on Stack,ningeen,"2020-10-03 17:00:00","2020-10-04 10:28:00"
4,A - Minimum on Stack,nordream,"2020-10-03 17:00:00","2020-10-05 23:13:00"
4,A - Minimum on Stack,novokolg,"2020-10-03 17:00:00","2020-10-08 20:10:00"
4,A - Minimum on Stack,obatek,"2020-10-03 17:00:00","2020-10-04 13:13:00"
4,A - Minimum on Stack,obkyrush,"2020-10-03 17:00:00","2020-10-08 23:14:00"
4,A - Minimum on Stack,okate88,"2020-10-03 17:00:00","2020-10-08 07:09:00"
4,A - Minimum on Stack,old.flanigan,"2020-10-03 17:00:00","2020-10-06 14:46:00"
4,A - Minimum on Stack,olegshchegolev,"2020-10-03 17:00:00","2020-10-08 17:19:00"
4,A - Minimum on Stack,olga.novitskaya,"2020-10-03 17:00:00","2020-10-06 02:33:00"
4,A - Minimum on Stack,ooptyp,"2020-10-03 17:00:00","2020-10-03 23:12:00"
4,A - Minimum on Stack,pankratova.dasha,"2020-10-03 17:00:00","2020-10-04 20:13:00"
4,A - Minimum on Stack,pikadzilla,"2020-10-03 17:00:00","2020-10-06 10:42:00"
4,A - Minimum on Stack,plato_001,"2020-10-03 17:00:00","2020-10-06 21:27:00"
4,A - Minimum on Stack,plokoon,"2020-10-03 17:00:00","2020-10-03 23:57:00"
4,A - Minimum on Stack,polikutinevgeny,"2020-10-03 17:00:00","2020-10-04 05:12:00"
4,A - Minimum on Stack,pollytur,"2020-10-03 17:00:00","2020-10-09 23:09:00"
4,A - Minimum on Stack,qmakar,"2020-10-03 17:00:00","2020-10-08 18:51:00"
4,A - Minimum on Stack,raisedtoward,"2020-10-03 17:00:00","2020-10-09 16:12:00"
4,A - Minimum on Stack,robspb,"2020-10-03 17:00:00","2020-10-08 22:34:00"
4,A - Minimum on Stack,rodion.latypov,"2020-10-03 17:00:00","2020-10-08 09:50:00"
4,A - Minimum on Stack,roman.4erkasov,"2020-10-03 17:00:00","2020-10-05 09:54:00"
4,A - Minimum on Stack,roman.novokshanov,"2020-10-03 17:00:00","2020-10-04 15:28:00"
4,A - Minimum on Stack,rritka,"2020-10-03 17:00:00","2020-10-06 14:59:00"
4,A - Minimum on Stack,rsnetkov,"2020-10-03 17:00:00","2020-10-05 20:03:00"
4,A - Minimum on Stack,rudwell,"2020-10-03 17:00:00","2020-10-03 18:17:00"
4,A - Minimum on Stack,sabraganets,"2020-10-03 17:00:00","2020-10-06 08:46:00"
4,A - Minimum on Stack,senior-sigan,"2020-10-03 17:00:00","2020-10-05 21:50:00"
4,A - Minimum on Stack,sera,"2020-10-03 17:00:00","2020-10-04 17:52:00"
4,A - Minimum on Stack,sergey_msu,"2020-10-03 17:00:00","2020-10-03 22:07:00"
4,A - Minimum on Stack,sergeyryabukhin,"2020-10-03 17:00:00","2020-10-05 21:04:00"
4,A - Minimum on Stack,shatty,"2020-10-03 17:00:00","2020-10-08 15:46:00"
4,A - Minimum on Stack,shnon_bell,"2020-10-03 17:00:00","2020-10-05 22:26:00"
4,A - Minimum on Stack,sinyaevmaxim,"2020-10-03 17:00:00","2020-10-08 11:59:00"
4,A - Minimum on Stack,siraziev,"2020-10-03 17:00:00","2020-10-08 14:32:00"
4,A - Minimum on Stack,soldatenkoes,"2020-10-03 17:00:00","2020-10-08 23:33:00"
4,A - Minimum on Stack,soslan.tabuev,"2020-10-03 17:00:00","2020-10-05 18:17:00"
4,A - Minimum on Stack,spin_to_win,"2020-10-03 17:00:00","2020-10-09 18:51:00"
4,A - Minimum on Stack,sviatoslavteslenko,"2020-10-03 17:00:00","2020-10-09 16:00:00"
4,A - Minimum on Stack,teazizov,"2020-10-03 17:00:00","2020-10-05 21:43:00"
4,A - Minimum on Stack,theio666,"2020-10-03 17:00:00","2020-10-09 17:04:00"
4,A - Minimum on Stack,titika2013,"2020-10-03 17:00:00","2020-10-08 18:34:00"
4,A - Minimum on Stack,tohich51,"2020-10-03 17:00:00","2020-10-09 18:07:00"
4,A - Minimum on Stack,torrero,"2020-10-03 17:00:00","2020-10-05 13:39:00"
4,A - Minimum on Stack,toryinside,"2020-10-03 17:00:00","2020-10-05 06:48:00"
