"contest_num","lang","verdict","test_num","nickname","task","during_contest","after_solution","submit_count"
1,Python 3,Accepted,0,pikadzilla,B - Simple sort,1,1,1
1,Python 3,Accepted,0,pikadzilla,C - Simple sort,1,1,1
1,Python 3,Accepted,0,pollytur,A - A+B (Trial Problem),1,0,1
1,Python 3,Accepted,0,pollytur,B - Simple sort,1,0,1
1,Python 3,Accepted,0,pollytur,C - Simple sort,1,0,1
1,Python 3,Accepted,0,pollytur,D - Number of inversions,1,0,1
1,Python 3,Accepted,0,pollytur,F - Королевская сортировка,1,0,1
1,Python 3,Accepted,0,qmakar,F - Королевская сортировка,1,0,1
1,Python 3,Accepted,0,robspb,A - A+B (Trial Problem),1,1,1
1,Python 3,Accepted,0,robspb,B - Simple sort,1,1,1
1,Python 3,Accepted,0,robspb,C - Simple sort,1,0,1
1,Python 3,Accepted,0,robspb,C - Simple sort,1,1,1
1,Python 3,Accepted,0,robspb,E - Simple sort,1,0,1
1,Python 3,Accepted,0,robspb,F - Королевская сортировка,1,0,1
1,Python 3,Accepted,0,rritka,A - A+B (Trial Problem),1,0,1
1,Python 3,Accepted,0,rritka,A - A+B (Trial Problem),1,1,1
1,Python 3,Accepted,0,rritka,B - Simple sort,1,0,1
1,Python 3,Accepted,0,rritka,C - Simple sort,1,0,1
1,Python 3,Accepted,0,rritka,E - Simple sort,1,0,1
1,Python 3,Accepted,0,rritka,E - Simple sort,1,1,2
1,Python 3,Accepted,0,rritka,F - Королевская сортировка,1,0,1
1,Python 3,Accepted,0,ryabart,A - A+B (Trial Problem),1,0,1
1,Python 3,Accepted,0,ryabart,B - Simple sort,1,0,1
1,Python 3,Accepted,0,ryabart,C - Simple sort,1,0,1
1,Python 3,Accepted,0,s.khabenko,A - A+B (Trial Problem),0,0,1
1,Python 3,Accepted,0,s.khabenko,B - Simple sort,0,0,1
1,Python 3,Accepted,0,s.khabenko,C - Simple sort,0,0,1
1,Python 3,Accepted,0,sunman_pfc,A - A+B (Trial Problem),0,0,1
1,Python 3,Accepted,0,sunman_pfc,B - Simple sort,0,0,1
1,Python 3,Accepted,0,sunman_pfc,C - Simple sort,0,0,1
1,Python 3,Accepted,0,titika2013,A - A+B (Trial Problem),1,0,1
1,Python 3,Accepted,0,titika2013,A - A+B (Trial Problem),1,1,1
1,Python 3,Accepted,0,titika2013,B - Simple sort,1,0,1
1,Python 3,Accepted,0,titika2013,B - Simple sort,1,1,2
1,Python 3,Accepted,0,titika2013,C - Simple sort,1,0,1
1,Python 3,Accepted,0,titika2013,E - Simple sort,1,1,2
1,Python 3,Accepted,0,titika2013,F - Королевская сортировка,1,0,1
1,Python 3,Accepted,0,titika2013,F - Королевская сортировка,1,1,4
1,Python 3,Accepted,0,userbug,A - A+B (Trial Problem),0,0,1
1,Python 3,Accepted,0,userbug,B - Simple sort,0,0,1
1,Python 3,Accepted,0,userbug,C - Simple sort,0,0,1
1,Python 3,Accepted,0,vl.n.ermakov,F - Королевская сортировка,1,0,1
1,Python 3,Accepted,0,vl.n.ermakov,F - Королевская сортировка,1,1,1
1,Python 3,Accepted,0,yakorovka,A - A+B (Trial Problem),1,0,1
1,Python 3,Accepted,0,yakorovka,B - Simple sort,1,0,1
1,Python 3,Accepted,0,yakorovka,B - Simple sort,1,1,1
1,Python 3,Accepted,0,yakorovka,C - Simple sort,1,0,1
1,Python 3,Accepted,0,yakorovka,E - Simple sort,1,0,1
1,Python 3,Accepted,0,yakorovka,F - Королевская сортировка,1,0,1
1,Python 3,Accepted,0,zmazak0,A - A+B (Trial Problem),1,1,1
1,Python 3,Accepted,0,zmazak0,F - Королевская сортировка,1,0,1
1,Python 3,Accepted,0,zmazak0,F - Королевская сортировка,1,1,1
1,Python 3,Compilation error,-1,DeutschGraf,D - Number of inversions,1,0,1
1,Python 3,Compilation error,-1,FarSir,F - Королевская сортировка,1,0,1
1,Python 3,Compilation error,-1,Fianketto,E - Simple sort,1,1,1
1,Python 3,Compilation error,-1,Rammi,B - Simple sort,1,0,1
1,Python 3,Compilation error,-1,Sokoloid,A - A+B (Trial Problem),1,1,1
1,Python 3,Compilation error,-1,Sokoloid,B - Simple sort,1,0,5
1,Python 3,Compilation error,-1,Sokoloid,B - Simple sort,1,1,2
1,Python 3,Compilation error,-1,Zmeyoff,A - A+B (Trial Problem),1,1,2
1,Python 3,Compilation error,-1,aorew,C - Simple sort,1,0,1
1,Python 3,Compilation error,-1,aorew,C - Simple sort,1,1,1
1,Python 3,Compilation error,-1,asviel,F - Королевская сортировка,1,0,1
1,Python 3,Compilation error,-1,d.a.gornostaev,A - A+B (Trial Problem),1,0,1
1,Python 3,Compilation error,-1,d.a.gornostaev,E - Simple sort,1,0,1
1,Python 3,Compilation error,-1,lKoteuka,A - A+B (Trial Problem),1,0,1
1,Python 3,Compilation error,-1,mikhail.gashkov,B - Simple sort,1,0,1
1,Python 3,Compilation error,-1,mivankin,F - Королевская сортировка,1,0,1
1,Python 3,Compilation error,-1,xluttiy,B - Simple sort,1,1,1
1,Python 3,Compilation error,-1,yashinrostislav,A - A+B (Trial Problem),0,1,1
1,Python 3,Compilation error,-1,zmazak0,C - Simple sort,1,1,1
1,Python 3,Memory limit exceeded on test,7,mat90x,D - Number of inversions,1,0,1
1,Python 3,Runtime error on test,1,Alexander_Koshelev,A - A+B (Trial Problem),1,0,1
1,Python 3,Runtime error on test,1,Andrei_Belenko,A - A+B (Trial Problem),1,0,1
1,Python 3,Runtime error on test,1,Andrei_Belenko,E - Simple sort,1,0,1
1,Python 3,Runtime error on test,1,Aver_Power,A - A+B (Trial Problem),1,0,1
1,Python 3,Runtime error on test,1,Azamat_sab,B - Simple sort,1,0,6
1,Python 3,Runtime error on test,1,DeutschGraf,A - A+B (Trial Problem),1,0,2
1,Python 3,Runtime error on test,1,DeutschGraf,D - Number of inversions,1,0,2
1,Python 3,Runtime error on test,1,FarSir,F - Королевская сортировка,0,0,1
1,Python 3,Runtime error on test,1,FarSir,F - Королевская сортировка,1,0,3
1,Python 3,Runtime error on test,1,Huk_er,A - A+B (Trial Problem),1,0,2
1,Python 3,Runtime error on test,1,Ignatych,B - Simple sort,1,0,3
1,Python 3,Runtime error on test,1,Ignatych,B - Simple sort,1,1,1
1,Python 3,Runtime error on test,1,Ignatych,D - Number of inversions,1,0,2
1,Python 3,Runtime error on test,1,Ignatych,E - Simple sort,1,0,2
1,Python 3,Runtime error on test,1,IlyasLatypov,E - Simple sort,1,0,1
1,Python 3,Runtime error on test,1,JunkieStyle,C - Simple sort,1,0,1
1,Python 3,Runtime error on test,1,JunkieStyle,D - Number of inversions,1,0,4
1,Python 3,Runtime error on test,1,Karvenko,E - Simple sort,1,0,1
1,Python 3,Runtime error on test,1,Malahai,F - Королевская сортировка,1,0,1
1,Python 3,Runtime error on test,1,Zmeyoff,A - A+B (Trial Problem),1,0,1
1,Python 3,Runtime error on test,1,Zmeyoff,C - Simple sort,1,0,1
1,Python 3,Runtime error on test,1,asviel,B - Simple sort,1,0,1
1,Python 3,Runtime error on test,1,asviel,F - Королевская сортировка,1,0,1
1,Python 3,Runtime error on test,1,azapletin,D - Number of inversions,1,0,1
1,Python 3,Runtime error on test,1,d.a.gornostaev,B - Simple sort,1,1,1
1,Python 3,Runtime error on test,1,d.a.gornostaev,C - Simple sort,1,1,1
1,Python 3,Runtime error on test,1,d.a.gornostaev,D - Number of inversions,1,0,1
1,Python 3,Runtime error on test,1,d.a.gornostaev,E - Simple sort,1,0,1
1,Python 3,Runtime error on test,1,d.a.gornostaev,E - Simple sort,1,1,1
1,Python 3,Runtime error on test,1,d.a.gornostaev,F - Королевская сортировка,1,0,3
1,Python 3,Runtime error on test,1,dyakin.nikolay,B - Simple sort,0,1,2
1,Python 3,Runtime error on test,1,fizz.buzz,C - Simple sort,1,1,1
1,Python 3,Runtime error on test,1,fomin.fyodor,C - Simple sort,1,1,2
1,Python 3,Runtime error on test,1,iavdonin,E - Simple sort,1,0,1
1,Python 3,Runtime error on test,1,kudriashovs,A - A+B (Trial Problem),1,0,1
1,Python 3,Runtime error on test,1,lena.antonova,B - Simple sort,1,0,6
1,Python 3,Runtime error on test,1,mivankin,F - Королевская сортировка,1,0,13
1,Python 3,Runtime error on test,1,neurophysicist,E - Simple sort,1,0,1
1,Python 3,Runtime error on test,1,old.flanigan,B - Simple sort,1,0,1
1,Python 3,Runtime error on test,1,old.flanigan,E - Simple sort,1,0,1
1,Python 3,Runtime error on test,1,pollytur,F - Королевская сортировка,1,0,2
1,Python 3,Runtime error on test,1,robspb,C - Simple sort,1,0,5
1,Python 3,Runtime error on test,1,rritka,D - Number of inversions,1,0,1
1,Python 3,Runtime error on test,1,titika2013,A - A+B (Trial Problem),0,1,1
1,Python 3,Runtime error on test,1,tohich51,F - Королевская сортировка,1,0,2
1,Python 3,Runtime error on test,1,user_vi,A - A+B (Trial Problem),1,0,1
1,Python 3,Runtime error on test,1,yashinrostislav,A - A+B (Trial Problem),0,1,1
1,Python 3,Runtime error on test,1,yunusovev,A - A+B (Trial Problem),1,0,1
1,Python 3,Runtime error on test,2,robspb,E - Simple sort,1,0,1
1,Python 3,Runtime error on test,5,Andrei_Belenko,C - Simple sort,1,0,2
1,Python 3,Runtime error on test,5,JunkieStyle,D - Number of inversions,1,0,1
1,Python 3,Runtime error on test,5,irina_shch,E - Simple sort,0,1,2
1,Python 3,Runtime error on test,6,Cosinus0,F - Королевская сортировка,1,0,1
1,Python 3,Runtime error on test,6,Sokoloid,E - Simple sort,0,1,1
1,Python 3,Runtime error on test,6,Sokoloid,E - Simple sort,1,0,1
1,Python 3,Runtime error on test,8,"148512",E - Simple sort,1,0,2
1,Python 3,Runtime error on test,8,DeutschGraf,E - Simple sort,1,0,2
1,Python 3,Runtime error on test,8,Ignatych,E - Simple sort,1,0,1
1,Python 3,Runtime error on test,8,IlyasLatypov,C - Simple sort,1,1,1
1,Python 3,Runtime error on test,8,IlyasLatypov,E - Simple sort,1,0,5
1,Python 3,Runtime error on test,8,Karvenko,E - Simple sort,1,0,2
1,Python 3,Runtime error on test,8,Malahai,E - Simple sort,1,1,6
1,Python 3,Runtime error on test,8,Sokoloid,E - Simple sort,1,0,1
1,Python 3,Runtime error on test,8,Zmeyoff,E - Simple sort,1,0,5
1,Python 3,Runtime error on test,8,alexandrpankratov9,E - Simple sort,1,0,1
1,Python 3,Runtime error on test,8,badlo_v,E - Simple sort,1,0,1
1,Python 3,Runtime error on test,8,d.a.gornostaev,E - Simple sort,1,0,4
1,Python 3,Runtime error on test,8,d.a.gornostaev,E - Simple sort,1,1,2
1,Python 3,Runtime error on test,8,fomin.fyodor,E - Simple sort,1,0,1
1,Python 3,Runtime error on test,8,iavdonin,E - Simple sort,1,0,2
1,Python 3,Runtime error on test,8,ketzer,E - Simple sort,1,0,1
1,Python 3,Runtime error on test,8,maryia,E - Simple sort,1,0,2
1,Python 3,Runtime error on test,8,old.flanigan,E - Simple sort,1,1,1
1,Python 3,Runtime error on test,8,tohich51,E - Simple sort,1,0,1
1,Python 3,Runtime error on test,8,yakorovka,E - Simple sort,1,0,2
1,Python 3,Runtime error on test,13,sunman_pfc,B - Simple sort,0,0,1
1,Python 3,Time limit exceeded on test,3,Rammi,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,3,alishabr,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,3,rritka,E - Simple sort,1,1,1
1,Python 3,Time limit exceeded on test,5,robspb,E - Simple sort,1,0,2
1,Python 3,Time limit exceeded on test,5,titika2013,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,5,titika2013,E - Simple sort,1,1,1
1,Python 3,Time limit exceeded on test,6,"148512",C - Simple sort,1,0,2
1,Python 3,Time limit exceeded on test,6,LunatiP,C - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,6,Malahai,C - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,6,Vetik,C - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,6,adement,C - Simple sort,1,0,2
1,Python 3,Time limit exceeded on test,6,adement,C - Simple sort,1,1,2
1,Python 3,Time limit exceeded on test,6,asviel,C - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,6,burenamurena,C - Simple sort,0,0,1
1,Python 3,Time limit exceeded on test,6,d.a.gornostaev,C - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,6,mat90x,C - Simple sort,1,0,3
1,Python 3,Time limit exceeded on test,6,old.flanigan,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,6,old.flanigan,E - Simple sort,1,1,1
1,Python 3,Time limit exceeded on test,6,yakorovka,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,7,"148512",E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,7,Ignatych,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,7,LunatiP,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,7,Wag0nWheels,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,7,a.m.tsitulskiy,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,7,adement,C - Simple sort,1,1,1
1,Python 3,Time limit exceeded on test,7,alishabr,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,7,asv715,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,7,asviel,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,7,m.shalankin,C - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,7,mat90x,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,7,olga.novitskaya,C - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,7,rritka,D - Number of inversions,1,0,2
1,Python 3,Time limit exceeded on test,7,userbug,D - Number of inversions,0,0,1
1,Python 3,Time limit exceeded on test,8,Alexander_Koshelev,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,8,Andrei_Belenko,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,8,Anise,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,8,DeutschGraf,E - Simple sort,1,0,3
1,Python 3,Time limit exceeded on test,8,abramova.katia,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,8,asviel,C - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,8,asviel,C - Simple sort,1,1,1
1,Python 3,Time limit exceeded on test,8,asviel,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,8,d.a.gornostaev,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,8,dirvuk,E - Simple sort,1,0,2
1,Python 3,Time limit exceeded on test,8,fahenrgeit,E - Simple sort,1,1,1
1,Python 3,Time limit exceeded on test,8,ketzer,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,8,mat90x,C - Simple sort,1,1,1
1,Python 3,Time limit exceeded on test,8,mat90x,E - Simple sort,1,0,2
1,Python 3,Time limit exceeded on test,8,old.flanigan,E - Simple sort,1,1,1
1,Python 3,Time limit exceeded on test,8,pollytur,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,8,rritka,E - Simple sort,1,1,2
1,Python 3,Time limit exceeded on test,10,DeutschGraf,E - Simple sort,1,0,3
1,Python 3,Time limit exceeded on test,10,LunatiP,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,10,mat90x,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,12,Andrei_Belenko,E - Simple sort,0,0,1
1,Python 3,Time limit exceeded on test,12,Andrei_Belenko,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,12,Azamat_sab,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,12,aorew,E - Simple sort,1,0,2
1,Python 3,Time limit exceeded on test,12,dkulemin,E - Simple sort,1,1,1
1,Python 3,Time limit exceeded on test,12,ermekaitygulov,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,12,fahenrgeit,E - Simple sort,1,1,1
1,Python 3,Time limit exceeded on test,12,fiztehno,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,12,fizyamat,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,12,fizz.buzz,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,12,iavdonin,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,12,maryia,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,12,neurophysicist,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,12,rodion.latypov,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,12,rritka,E - Simple sort,1,1,6
1,Python 3,Time limit exceeded on test,12,sergey_msu,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,13,Ignatych,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,14,rritka,C - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,14,rritka,E - Simple sort,1,0,1
1,Python 3,Time limit exceeded on test,17,Gra37,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,17,JunkieStyle,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,17,alekandr.tarelkin,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,17,gosix22,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,17,rritka,D - Number of inversions,1,0,5
1,Python 3,Time limit exceeded on test,17,titika2013,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,17,viconstel,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,17,yakorovka,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,19,garistvlad,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,19,munin.evgenii,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,19,robspb,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,20,Azamat_sab,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,20,SergeyNefedov,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,21,Aver_Power,D - Number of inversions,1,0,2
1,Python 3,Time limit exceeded on test,21,DeutschGraf,D - Number of inversions,1,0,3
1,Python 3,Time limit exceeded on test,21,EgorSavkin,D - Number of inversions,1,1,1
1,Python 3,Time limit exceeded on test,21,IlyasLatypov,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,21,JunkieStyle,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,21,JustML,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,21,Karvenko,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,21,PavelMeld,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,21,Sokoloid,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,21,Zmeyoff,D - Number of inversions,1,0,2
1,Python 3,Time limit exceeded on test,21,aorew,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,21,aorew,D - Number of inversions,1,1,1
1,Python 3,Time limit exceeded on test,21,asyash26,D - Number of inversions,1,1,1
1,Python 3,Time limit exceeded on test,21,empty_kettle,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,21,ketzer,D - Number of inversions,1,0,2
1,Python 3,Time limit exceeded on test,21,nurrik,D - Number of inversions,1,0,3
1,Python 3,Time limit exceeded on test,21,pollytur,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,21,robspb,D - Number of inversions,1,0,1
1,Python 3,Time limit exceeded on test,21,s.khabenko,D - Number of inversions,0,0,1
1,Python 3,Wrong answer on test,1,"148512",C - Simple sort,1,0,1
1,Python 3,Wrong answer on test,1,Andrei_Belenko,B - Simple sort,1,0,1
1,Python 3,Wrong answer on test,1,Bugi_bugi,A - A+B (Trial Problem),1,0,1
1,Python 3,Wrong answer on test,1,DeutschGraf,E - Simple sort,1,0,2
1,Python 3,Wrong answer on test,1,JunkieStyle,B - Simple sort,1,0,2
1,Python 3,Wrong answer on test,1,JunkieStyle,C - Simple sort,1,0,1
1,Python 3,Wrong answer on test,1,LunatiP,B - Simple sort,1,0,1
1,Python 3,Wrong answer on test,1,SergeyNefedov,B - Simple sort,1,0,1
1,Python 3,Wrong answer on test,1,Sokoloid,E - Simple sort,0,1,1
1,Python 3,Wrong answer on test,1,Sokoloid,E - Simple sort,1,0,1
1,Python 3,Wrong answer on test,1,Wag0nWheels,C - Simple sort,1,0,1
1,Python 3,Wrong answer on test,1,adement,B - Simple sort,1,0,3
1,Python 3,Wrong answer on test,1,alishabr,B - Simple sort,1,0,1
1,Python 3,Wrong answer on test,1,asviel,B - Simple sort,1,0,1
1,Python 3,Wrong answer on test,1,asviel,D - Number of inversions,1,0,1
1,Python 3,Wrong answer on test,1,d.a.gornostaev,E - Simple sort,1,0,1
1,Python 3,Wrong answer on test,1,d.a.gornostaev,E - Simple sort,1,1,1
1,Python 3,Wrong answer on test,1,d.a.gornostaev,F - Королевская сортировка,1,1,1
1,Python 3,Wrong answer on test,1,dyakin.nikolay,B - Simple sort,0,1,1
1,Python 3,Wrong answer on test,1,empty_kettle,E - Simple sort,1,0,1
1,Python 3,Wrong answer on test,1,fiztehno,B - Simple sort,1,0,1
1,Python 3,Wrong answer on test,1,fomin.fyodor,B - Simple sort,1,0,1
1,Python 3,Wrong answer on test,1,fomin.fyodor,C - Simple sort,1,0,1
1,Python 3,Wrong answer on test,1,garistvlad,C - Simple sort,1,1,1
1,Python 3,Wrong answer on test,1,gosix22,B - Simple sort,1,0,1
1,Python 3,Wrong answer on test,1,ketzer,E - Simple sort,1,0,1
1,Python 3,Wrong answer on test,1,markhubbatulin,B - Simple sort,1,0,1
1,Python 3,Wrong answer on test,1,mat90x,D - Number of inversions,1,0,1
1,Python 3,Wrong answer on test,1,mivankin,A - A+B (Trial Problem),1,1,1
1,Python 3,Wrong answer on test,1,mivankin,F - Королевская сортировка,1,0,37
1,Python 3,Wrong answer on test,1,neurophysicist,E - Simple sort,1,1,1
1,Python 3,Wrong answer on test,1,neurophysicist,F - Королевская сортировка,1,0,1
1,Python 3,Wrong answer on test,1,norron,A - A+B (Trial Problem),1,1,1
1,Python 3,Wrong answer on test,1,norron,B - Simple sort,1,0,1
1,Python 3,Wrong answer on test,1,pollytur,E - Simple sort,1,0,1
1,Python 3,Wrong answer on test,1,robspb,E - Simple sort,1,0,2
1,Python 3,Wrong answer on test,1,rritka,E - Simple sort,1,1,2
1,Python 3,Wrong answer on test,1,s.khabenko,B - Simple sort,0,0,1
1,Python 3,Wrong answer on test,1,s.khabenko,D - Number of inversions,0,0,1
1,Python 3,Wrong answer on test,1,sunman_pfc,B - Simple sort,0,0,2
1,Python 3,Wrong answer on test,1,sunman_pfc,C - Simple sort,0,0,1
1,Python 3,Wrong answer on test,1,titika2013,E - Simple sort,1,1,2
1,Python 3,Wrong answer on test,1,titika2013,F - Королевская сортировка,1,0,3
1,Python 3,Wrong answer on test,1,titika2013,F - Королевская сортировка,1,1,1
1,Python 3,Wrong answer on test,1,vl.n.ermakov,F - Королевская сортировка,1,0,1
1,Python 3,Wrong answer on test,1,yashinrostislav,A - A+B (Trial Problem),0,1,1
1,Python 3,Wrong answer on test,1,zmazak0,F - Королевская сортировка,1,1,1
1,Python 3,Wrong answer on test,2,"148512",B - Simple sort,1,0,1
1,Python 3,Wrong answer on test,2,Andrei_Belenko,E - Simple sort,1,0,1
1,Python 3,Wrong answer on test,2,Ignatych,B - Simple sort,1,0,2
1,Python 3,Wrong answer on test,2,Ignatych,D - Number of inversions,1,0,1
1,Python 3,Wrong answer on test,2,JunkieStyle,B - Simple sort,1,0,1
1,Python 3,Wrong answer on test,2,LunatiP,B - Simple sort,1,0,1
1,Python 3,Wrong answer on test,2,Malahai,D - Number of inversions,1,0,1
1,Python 3,Wrong answer on test,2,Malahai,F - Королевская сортировка,1,0,2
1,Python 3,Wrong answer on test,2,Rammi,B - Simple sort,1,0,1
1,Python 3,Wrong answer on test,2,Sokoloid,E - Simple sort,1,1,1
1,Python 3,Wrong answer on test,2,Zmeyoff,D - Number of inversions,1,0,1
1,Python 3,Wrong answer on test,2,evgen.shubochkin,B - Simple sort,0,0,2
1,Python 3,Wrong answer on test,2,pollytur,E - Simple sort,1,0,1
1,Python 3,Wrong answer on test,2,titika2013,B - Simple sort,1,0,1
1,Python 3,Wrong answer on test,2,titika2013,C - Simple sort,1,0,2
1,Python 3,Wrong answer on test,2,titika2013,E - Simple sort,1,1,2
1,Python 3,Wrong answer on test,2,zmazak0,E - Simple sort,1,0,1
1,Python 3,Wrong answer on test,3,JustML,D - Number of inversions,1,0,1
1,Python 3,Wrong answer on test,4,Ignatych,D - Number of inversions,1,0,1
1,Python 3,Wrong answer on test,5,DeutschGraf,F - Королевская сортировка,1,0,1
1,Python 3,Wrong answer on test,5,FarSir,F - Королевская сортировка,0,0,1
1,Python 3,Wrong answer on test,5,FarSir,F - Королевская сортировка,1,0,1
1,Python 3,Wrong answer on test,5,IlyasLatypov,F - Королевская сортировка,1,0,1
1,Python 3,Wrong answer on test,5,PavelMeld,D - Number of inversions,1,0,2
1,Python 3,Wrong answer on test,5,asviel,F - Королевская сортировка,1,0,1
1,Python 3,Wrong answer on test,5,exotol,D - Number of inversions,1,0,2
1,Python 3,Wrong answer on test,5,mat90x,D - Number of inversions,1,0,1
1,Python 3,Wrong answer on test,5,mivankin,F - Королевская сортировка,1,0,1
1,Python 3,Wrong answer on test,5,neurophysicist,F - Королевская сортировка,1,1,3
1,Python 3,Wrong answer on test,5,pollytur,F - Королевская сортировка,1,0,2
1,Python 3,Wrong answer on test,5,robspb,D - Number of inversions,1,0,3
1,Python 3,Wrong answer on test,5,rritka,D - Number of inversions,1,0,3
1,Python 3,Wrong answer on test,6,Malahai,F - Королевская сортировка,1,0,1
1,Python 3,Wrong answer on test,7,Sokoloid,F - Королевская сортировка,1,0,1
1,Python 3,Wrong answer on test,7,d.a.gornostaev,F - Королевская сортировка,1,0,1
1,Python 3,Wrong answer on test,7,neurophysicist,F - Королевская сортировка,1,1,1
1,Python 3,Wrong answer on test,7,qmakar,F - Королевская сортировка,1,0,1
1,Python 3,Wrong answer on test,7,ryabart,B - Simple sort,1,0,5
1,Python 3,Wrong answer on test,10,maryia,F - Королевская сортировка,1,0,1
1,Ruby,Runtime error on test,1,tohich51,F - Королевская сортировка,1,0,1
1,Rust,Accepted,0,alexandrpankratov9,E - Simple sort,1,1,1
1,Rust,Runtime error on test,3,alexandrpankratov9,E - Simple sort,1,1,2
1,Rust,Time limit exceeded on test,12,alexandrpankratov9,E - Simple sort,1,1,1
1,Scala,Accepted,0,lKoteuka,A - A+B (Trial Problem),1,0,1
1,Scala,Accepted,0,lKoteuka,B - Simple sort,1,0,1
1,Scala,Accepted,0,lKoteuka,C - Simple sort,1,0,1
1,Scala,Accepted,0,lKoteuka,E - Simple sort,1,0,1
1,Scala,Accepted,0,lKoteuka,F - Королевская сортировка,1,0,1
1,Scala,Compilation error,-1,lKoteuka,D - Number of inversions,1,0,1
1,Scala,Time limit exceeded on test,8,lKoteuka,D - Number of inversions,1,0,1
1,Scala,Time limit exceeded on test,8,lKoteuka,E - Simple sort,1,0,1
1,Scala,Wrong answer on test,17,lKoteuka,D - Number of inversions,1,0,4
2,.NET Core C#,Accepted,0,alexandrpankratov9,A - $k$-я имперская порядковая статистика,1,0,1
2,.NET Core C#,Accepted,0,alexandrpankratov9,A - $k$-я имперская порядковая статистика,1,1,1
2,GNU C++11,Accepted,0,Artem1989,A - $k$-я имперская порядковая статистика,1,1,1
2,GNU C++11,Accepted,0,Asd_zxc,B - Сортировка подсчетом,1,0,1
2,GNU C++11,Accepted,0,Asd_zxc,B - Сортировка подсчетом,1,1,4
