"contest_num","nickname","passed_time"
5,shnon_bell,407040
5,shnon_bell,406980
5,soslan.tabuev,406980
5,soslan.tabuev,406920
5,Aver_Power,406860
5,Kizz,406860
5,soslan.tabuev,406860
5,soslan.tabuev,406740
5,soslan.tabuev,406740
5,mikhail.gashkov,406620
5,ildarcho,406560
5,shnon_bell,406500
5,ildarcho,406440
5,shnon_bell,406440
5,soslan.tabuev,406380
5,soslan.tabuev,406380
5,soslan.tabuev,406320
5,dkulemin,406140
5,dkulemin,406140
5,shnon_bell,406080
5,dkulemin,405960
5,shnon_bell,405840
5,shnon_bell,405540
5,kadetfrolov,405420
5,dkulemin,405240
5,kadetfrolov,405240
5,KilAgen,405180
5,kadetfrolov,405120
5,KilAgen,405120
5,KilAgen,404940
5,KilAgen,404940
5,shnon_bell,404880
5,KilAgen,404880
5,shnon_bell,404760
5,kadetfrolov,404760
5,shnon_bell,404580
5,dkulemin,404520
5,mikhail.gashkov,404160
5,mikhail.gashkov,403980
5,mikhail.gashkov,403920
5,senior-sigan,403800
5,kadetfrolov,403620
5,KilAgen,403500
5,KilAgen,403500
5,folkl,403440
5,asv715,403380
5,KilAgen,403260
5,KilAgen,403200
5,KilAgen,403200
5,KilAgen,403140
5,KilAgen,403080
5,asv715,403080
5,folkl,403080
5,KilAgen,403080
5,KilAgen,402840
5,dkulemin,402840
5,KilAgen,402660
5,KilAgen,402540
5,fahenrgeit,402480
5,KilAgen,402420
5,fahenrgeit,402420
5,fahenrgeit,402300
5,fahenrgeit,402240
5,KilAgen,402240
5,KilAgen,402180
5,fahenrgeit,402180
5,mikhail.gashkov,402120
5,fahenrgeit,402120
5,fahenrgeit,401940
5,KilAgen,401760
5,KilAgen,401640
5,KilAgen,401520
5,Sokoloid,401400
5,mikhail.gashkov,401280
5,senior-sigan,400860
5,shnon_bell,400680
5,Sokoloid,400620
5,mikhail.gashkov,400320
5,Sokoloid,399840
5,obatek,399600
5,anyamb,399120
5,Andrei_Belenko,398040
5,anyamb,397920
5,anyamb,397200
5,anyamb,397140
5,anyamb,397080
5,Andrei_Belenko,396840
5,Andrei_Belenko,396360
5,Andrei_Belenko,392400
5,Andrei_Belenko,392400
5,Andrei_Belenko,392340
5,Andrei_Belenko,392340
5,Andrei_Belenko,392280
5,Andrei_Belenko,392220
5,Andrei_Belenko,392220
5,Andrei_Belenko,392160
5,Andrei_Belenko,392100
5,Andrei_Belenko,391920
5,Andrei_Belenko,391680
5,Andrei_Belenko,391200
5,Andrei_Belenko,391140
5,Andrei_Belenko,387960
5,Andrei_Belenko,387900
5,Andrei_Belenko,387660
5,Andrei_Belenko,387600
5,Andrei_Belenko,387480
5,rritka,386340
5,kaip,385260
5,kaip,385140
5,Kizz,384240
5,PavelMeld,382560
5,PavelMeld,382440
5,PavelMeld,382320
5,Kizz,382080
5,Kizz,382080
5,PavelMeld,382080
5,Kizz,382020
5,Kizz,381780
5,Kizz,381720
5,Kizz,381660
5,PavelMeld,381660
5,PavelMeld,381480
5,rritka,381420
5,Kizz,381240
5,PavelMeld,381000
5,PavelMeld,380940
5,PavelMeld,380820
5,Kizz,380760
5,d.a.gornostaev,380580
5,rritka,380580
5,d.a.gornostaev,380520
5,PavelMeld,380520
5,PavelMeld,380520
5,PavelMeld,380460
5,d.a.gornostaev,380340
5,d.a.gornostaev,380280
5,PavelMeld,380220
5,d.a.gornostaev,380220
5,d.a.gornostaev,380160
5,d.a.gornostaev,380040
5,PavelMeld,379980
5,kaip,379980
5,kaip,379740
5,PavelMeld,379740
5,Kizz,379740
5,PavelMeld,379680
5,d.a.gornostaev,379560
5,d.a.gornostaev,379500
5,PavelMeld,379440
5,d.a.gornostaev,379200
5,d.a.gornostaev,379140
5,d.a.gornostaev,379140
5,d.a.gornostaev,379080
5,d.a.gornostaev,379020
5,d.a.gornostaev,378900
5,Kizz,378780
5,kadetfrolov,378540
5,Kizz,378420
5,kaip,378420
5,PavelMeld,378420
5,kaip,378360
5,kaip,378180
5,kadetfrolov,378120
5,wunder9l,378060
5,cherninkiy,378060
5,PavelMeld,377880
5,anyamb,377820
5,anyamb,377700
5,PavelMeld,377640
5,cherninkiy,377640
5,cherninkiy,377640
5,cherninkiy,377580
5,Kizz,377580
5,cherninkiy,377520
5,PavelMeld,377520
5,cherninkiy,377460
5,d.a.gornostaev,377100
5,Kizz,377040
5,d.a.gornostaev,377040
5,PetrYurchenko,376920
5,evgerher1,376860
5,evgerher1,376800
5,PetrYurchenko,376800
5,PavelMeld,376740
5,PetrYurchenko,376560
5,cherninkiy,376500
5,cherninkiy,376440
5,PetrYurchenko,376440
5,cherninkiy,376440
5,cherninkiy,376380
5,cherninkiy,376320
5,cherninkiy,376260
5,tohich51,376260
5,cherninkiy,376200
5,evgerher1,376200
5,tohich51,376200
5,cherninkiy,376200
5,evgerher1,376140
5,cherninkiy,376140
5,tohich51,376140
5,PetrYurchenko,376140
5,cherninkiy,376080
5,cherninkiy,376020
5,Kizz,376020
5,cherninkiy,376020
5,evgerher1,375960
5,rritka,375960
5,cherninkiy,375960
5,cherninkiy,375900
5,tohich51,375840
5,PetrYurchenko,375840
5,cherninkiy,375840
5,wunder9l,375780
5,PavelMeld,375720
5,cherninkiy,375720
5,tohich51,375660
5,tohich51,375660
5,cherninkiy,375660
5,tohich51,375600
5,tohich51,375600
5,rritka,375600
5,cherninkiy,375600
5,rritka,375540
5,rritka,375480
5,cherninkiy,375420
5,cherninkiy,375360
5,cherninkiy,375300
5,cherninkiy,375060
5,cherninkiy,375000
5,cherninkiy,375000
5,cherninkiy,374940
5,cherninkiy,374880
5,cherninkiy,374640
5,cherninkiy,374580
5,cherninkiy,374520
5,"8michelle_weiss",374520
5,cherninkiy,374460
5,cherninkiy,374400
5,cherninkiy,374340
5,cherninkiy,374340
5,cherninkiy,374220
5,Mornie,374220
5,cherninkiy,374160
5,cherninkiy,374160
5,PavelMeld,374100
5,wunder9l,374100
5,Kizz,374100
5,v.lenshin,374040
5,soslan.tabuev,374040
5,Kizz,374040
5,albert_goryaeff,373980
5,soslan.tabuev,373980
5,v.lenshin,373980
5,wunder9l,373980
5,"8michelle_weiss",373920
5,soslan.tabuev,373920
5,v.lenshin,373920
5,"8michelle_weiss",373920
5,cvetvitaly,373860
5,soldatenkoes,373860
5,albert_goryaeff,373860
5,Mornie,373860
5,PetrYurchenko,373800
5,PavelMeld,373800
5,wunder9l,373740
5,ildarcho,373680
5,cherninkiy,373620
5,cherninkiy,373620
5,cvetvitaly,373620
5,ildarcho,373620
5,wunder9l,373620
5,cherninkiy,373620
5,cherninkiy,373560
5,d.a.gornostaev,373500
5,d.a.gornostaev,373500
5,Mornie,373500
5,cherninkiy,373500
5,d.a.gornostaev,373440
5,Mornie,373440
5,albert_goryaeff,373440
5,Mornie,373440
5,wunder9l,373380
5,cherninkiy,373380
5,d.a.gornostaev,373320
5,ildarcho,373320
5,d.a.gornostaev,373320
5,cvetvitaly,373260
5,PavelMeld,373260
5,cherninkiy,373260
5,Nubithenoob,373200
5,vladimirzenin,373140
5,d.a.gornostaev,373140
5,KuznetsovLeonid,373080
5,d.a.gornostaev,373080
5,cherninkiy,373020
5,anyamb,373020
5,KuznetsovLeonid,373020
5,albert_goryaeff,372960
5,ildarcho,372900
5,albert_goryaeff,372840
5,Mornie,372840
5,senior-sigan,372720
5,d.a.gornostaev,372660
5,Kizz,372600
5,d.a.gornostaev,372600
5,PetrYurchenko,372600
5,d.a.gornostaev,372540
5,mivankin,372540
5,Mornie,372540
5,PetrYurchenko,372540
5,anyamb,372480
5,Mornie,372480
5,v.lenshin,372420
5,anyamb,372420
5,mivankin,372360
5,v.lenshin,372360
5,cherninkiy,372360
5,Kizz,372300
5,Kizz,372300
5,KuznetsovLeonid,372240
5,cvetvitaly,372240
5,cherninkiy,372240
5,d.a.gornostaev,372240
5,albert_goryaeff,372180
5,cvetvitaly,372180
5,d.a.gornostaev,372180
5,d.a.gornostaev,372120
5,neurophysicist,372120
5,neurophysicist,371940
5,senior-sigan,371940
5,rritka,371880
5,Arhimisha,371820
5,senior-sigan,371760
5,neurophysicist,371760
5,Mornie,371700
5,senior-sigan,371700
5,neurophysicist,371700
5,ShevchukAlex,371640
5,mivankin,371640
5,d.a.gornostaev,371640
5,mivankin,371580
5,neurophysicist,371580
5,senior-sigan,371460
5,senior-sigan,371400
5,PetrYurchenko,371400
5,PetrYurchenko,371340
5,kaip,371280
5,KuznetsovLeonid,371160
5,Mornie,371160
5,mivankin,371100
5,Kizz,371100
5,Mornie,371100
5,kaip,371040
5,shatty,371040
5,vladimirzenin,371040
5,Arhimisha,370980
5,d.a.gornostaev,370980
5,d.a.gornostaev,370860
5,Arhimisha,370860
5,soslan.tabuev,370860
5,mapryl,370800
5,soslan.tabuev,370800
5,soslan.tabuev,370740
5,KuznetsovLeonid,370740
5,soslan.tabuev,370740
5,rritka,370740
5,mivankin,370740
5,soslan.tabuev,370680
5,mivankin,370680
5,mivankin,370620
5,Arhimisha,370620
5,babina.daria,370560
5,Mary222,370560
5,d.a.gornostaev,370560
5,neurophysicist,370500
5,d.a.gornostaev,370500
5,aorew,370500
5,aorew,370440
5,alexey_opolchenov,370440
5,EienKotowaru,370440
5,vladimirzenin,370440
5,Kizz,370380
5,laol777,370380
5,KuznetsovLeonid,370260
5,Mary222,370260
5,laol777,370260
5,Kizz,370260
5,PetrYurchenko,370260
5,Safin,370260
5,soslan.tabuev,370200
5,laol777,370200
5,empty_kettle,370200
5,d.a.gornostaev,370140
5,alexey_opolchenov,370140
5,Safin,370140
5,CoolHawk,370080
5,senior-sigan,370080
5,PetrYurchenko,370080
5,Safin,370080
5,d.a.gornostaev,370080
5,Safin,370020
5,tohich51,370020
5,PetrYurchenko,370020
5,vladimirzenin,370020
5,senior-sigan,370020
5,tohich51,370020
5,PetrYurchenko,370020
5,IVyazmin,370020
5,berlios,370020
5,d.a.gornostaev,369960
5,IVyazmin,369960
5,tohich51,369960
5,cyrus_msk,369960
5,Mary222,369900
5,tohich51,369900
5,d.a.gornostaev,369900
5,d.a.gornostaev,369840
5,tohich51,369840
5,CoolHawk,369840
5,rritka,369840
5,alexey_opolchenov,369840
5,cyrus_msk,369780
5,d.a.gornostaev,369780
5,Mornie,369780
5,ainureg,369780
5,PetrYurchenko,369720
5,alexey_opolchenov,369720
5,empty_kettle,369720
5,d.a.gornostaev,369720
5,Kizz,369720
5,alexey_opolchenov,369720
5,d.a.gornostaev,369660
5,cherninkiy,369660
5,neurophysicist,369660
5,CoolHawk,369660
5,cherninkiy,369600
5,shatty,369600
5,EienKotowaru,369600
5,aorew,369600
5,shatty,369600
5,ainureg,369540
5,vladimirzenin,369540
5,kpotoh,369540
5,mivankin,369540
5,aorew,369540
5,empty_kettle,369540
5,shatty,369480
5,mivankin,369480
5,Pavel_shalnov,369420
5,neurophysicist,369420
5,berlios,369420
5,CoolHawk,369360
5,Pavel_shalnov,369360
5,IVyazmin,369360
5,d.a.gornostaev,369360
5,rritka,369360
5,berlios,369300
5,neurophysicist,369300
5,dmitry.okhotnikov,369240
5,cherninkiy,369240
5,Kizz,369240
5,soslan.tabuev,369180
5,d.a.gornostaev,369180
5,babina.daria,369180
5,roman.4erkasov,369180
5,Mornie,369120
5,ainureg,369060
5,d.a.gornostaev,369060
5,dmitry.okhotnikov,369060
5,empty_kettle,369060
5,d.a.gornostaev,369000
5,dmitry.okhotnikov,369000
5,ainureg,369000
5,babina.daria,369000
5,mivankin,369000
5,mivankin,368940
5,IVyazmin,368940
5,neurophysicist,368940
5,Mornie,368940
5,empty_kettle,368940
5,Kizz,368940
5,EienKotowaru,368880
5,CoolHawk,368880
5,dmitry.okhotnikov,368880
5,IVyazmin,368880
5,soldatenkoes,368880
5,senior-sigan,368880
5,d.a.gornostaev,368880
5,neurophysicist,368820
5,IVyazmin,368820
5,sera,368820
5,ainureg,368820
5,Wag0nWheels,368760
5,senior-sigan,368760
5,dmitry.okhotnikov,368760
5,sera,368760
5,ainureg,368760
5,IVyazmin,368700
5,ainureg,368700
5,CoolHawk,368700
5,dmitry.okhotnikov,368700
5,IVyazmin,368700
5,ainureg,368700
5,vasikos,368700
5,vasikos,368640
5,senior-sigan,368640
5,alibek_lfc,368640
5,laol777,368640
5,dmitry.okhotnikov,368580
5,IVyazmin,368580
5,IVyazmin,368520
5,CoolHawk,368520
5,mapryl,368460
5,dmitry.okhotnikov,368460
5,dmitry.okhotnikov,368340
5,tohich51,368340
5,ioiein,368340
5,IVyazmin,368280
5,IVyazmin,368280
5,ildarcho,368280
5,IVyazmin,368220
5,mapryl,368220
5,dkulemin,368220
5,makhanko.maksim89,368160
5,babina.daria,368160
5,kpotoh,368160
5,dkulemin,368160
5,empty_kettle,368160
5,mivankin,368160
5,dmitry.okhotnikov,368160
5,kaip,368100
5,mapryl,368100
5,dmitry.okhotnikov,368040
5,alibek_lfc,368040
5,kaip,367980
5,dmitry.okhotnikov,367980
5,empty_kettle,367980
5,shnon_bell,367920
5,babina.daria,367920
5,d.a.gornostaev,367800
5,garistvlad,367800
5,d.a.gornostaev,367800
5,mapryl,367740
5,d.a.gornostaev,367680
5,CoolHawk,367680
5,vzava,367680
5,d.a.gornostaev,367680
5,dmitry.okhotnikov,367620
5,babina.daria,367620
5,fizyamat,367620
5,babina.daria,367620
5,ya_demidova,367620
5,dmitry.okhotnikov,367560
5,"148512",367560
5,fizyamat,367560
5,babina.daria,367560
5,mapryl,367560
5,ioiein,367560
5,dmitry.okhotnikov,367500
5,babina.daria,367500
5,"148512",367500
5,babina.daria,367440
5,BigBossPikachu,367440
5,fizyamat,367440
5,ioiein,367440
5,fizyamat,367440
5,mapryl,367440
5,IVyazmin,367440
5,fizyamat,367380
5,Andrei_Belenko,367380
5,ainureg,367380
5,Mornie,367380
5,CoolHawk,367320
5,alexey_opolchenov,367320
5,Andrei_Belenko,367320
5,ioiein,367320
5,d.a.gornostaev,367260
5,folkl,367260
5,fizyamat,367260
5,Lubov_Kudrenok,367260
5,makhanko.maksim89,367260
5,fizyamat,367260
5,neurophysicist,367260
5,kpotoh,367260
5,Andrei_Belenko,367260
5,d.a.gornostaev,367200
5,Andrei_Belenko,367140
5,PetrYurchenko,367140
5,"148512",367140
5,CoolHawk,367140
5,Lubov_Kudrenok,367140
5,IVyazmin,367140
5,PetrYurchenko,367140
5,alexey_opolchenov,367140
5,"148512",367140
5,d.a.gornostaev,367140
5,PetrYurchenko,367080
5,PetrYurchenko,367080
5,"148512",367080
5,PetrYurchenko,367080
5,CoolHawk,367080
5,shnon_bell,367020
5,ya_demidova,367020
5,IVyazmin,367020
5,mivankin,367020
5,Andrei_Belenko,366960
5,Lubov_Kudrenok,366960
5,Mary222,366960
5,alexey_opolchenov,366900
5,ildarcho,366900
5,CoolHawk,366840
5,Andrei_Belenko,366840
5,mivankin,366840
5,shatty,366780
5,alexey_opolchenov,366780
5,dkulemin,366780
5,ainureg,366780
5,folkl,366780
5,alexey_opolchenov,366780
5,fizyamat,366780
5,rritka,366720
5,ainureg,366720
5,alexey_opolchenov,366720
5,fizyamat,366720
5,cvetvitaly,366720
5,alexey_opolchenov,366720
5,alexey_opolchenov,366720
5,fizyamat,366720
5,alexey_opolchenov,366660
5,senior-sigan,366660
5,fizyamat,366660
5,d.a.gornostaev,366660
5,ya_demidova,366660
5,d.a.gornostaev,366600
5,alexey_opolchenov,366600
5,rritka,366600
5,tohich51,366600
5,Lubov_Kudrenok,366540
5,alexey_opolchenov,366540
5,ainureg,366540
5,PetrYurchenko,366540
5,fizyamat,366540
5,d.a.gornostaev,366540
5,dkulemin,366480
5,PetrYurchenko,366480
5,folkl,366480
5,alexey_opolchenov,366480
5,alexey_opolchenov,366420
5,cvetvitaly,366420
5,dkulemin,366420
5,ainureg,366420
5,d.a.gornostaev,366420
5,PetrYurchenko,366360
5,PetrYurchenko,366360
5,cvetvitaly,366360
5,IVyazmin,366240
5,ya_demidova,366240
5,alexey_opolchenov,366240
5,Mornie,366240
5,fizyamat,366180
5,d.a.gornostaev,366180
5,cvetvitaly,366120
5,Lubov_Kudrenok,366120
5,alexey_opolchenov,366060
5,d.a.gornostaev,366060
5,alexey_opolchenov,366060
5,IVyazmin,366000
5,Mary222,365940
5,ainureg,365940
5,makhanko.maksim89,365940
5,IVyazmin,365880
5,Mornie,365880
5,ainureg,365820
5,folkl,365820
5,fizyamat,365820
5,IVyazmin,365820
5,fizyamat,365760
5,ainureg,365760
5,IVyazmin,365760
5,cvetvitaly,365760
5,empty_kettle,365760
5,fizyamat,365760
5,Mary222,365700
5,fizyamat,365700
5,tohich51,365640
5,laol777,365640
5,danya_hm,365640
5,Mary222,365640
5,fizyamat,365640
5,laol777,365580
5,fizyamat,365520
5,tohich51,365520
5,alexey_opolchenov,365520
5,Sokoloid,365520
5,PetrYurchenko,365520
5,laol777,365460
5,danya_hm,365460
5,makhanko.maksim89,365460
5,PetrYurchenko,365460
5,ainureg,365460
5,Pavel_shalnov,365460
5,alexey_opolchenov,365460
5,aorew,365400
5,d.a.gornostaev,365400
5,Pavel_shalnov,365400
5,PetrYurchenko,365340
5,senior-sigan,365340
5,laol777,365340
5,cherninkiy,365340
5,cvetvitaly,365280
5,IVyazmin,365280
5,d.a.gornostaev,365280
5,Sokoloid,365280
5,IVyazmin,365220
5,alexey_opolchenov,365160
5,IVyazmin,365160
5,IVyazmin,365160
5,cherninkiy,365160
5,IVyazmin,365100
5,IVyazmin,365100
5,d.a.gornostaev,365040
5,IVyazmin,365040
5,fizyamat,365040
5,cvetvitaly,365040
5,fizyamat,365040
5,ainureg,365040
5,ainureg,364980
5,dkulemin,364980
5,ildarcho,364980
5,ainureg,364980
5,cvetvitaly,364920
5,Lubov_Kudrenok,364920
5,fizyamat,364920
5,cvetvitaly,364860
5,fizyamat,364860
5,ainureg,364800
5,fizyamat,364800
5,d.a.gornostaev,364740
5,IVyazmin,364740
5,obatek,364740
5,IVyazmin,364680
5,d.a.gornostaev,364680
5,IVyazmin,364680
5,cherninkiy,364680
5,alekxd,364680
5,Sokoloid,364680
5,fizyamat,364680
5,d.a.gornostaev,364620
5,IVyazmin,364620
5,ya_demidova,364620
5,ioiein,364560
5,d.a.gornostaev,364560
5,folkl,364560
5,ainureg,364560
5,ildarcho,364500
5,EienKotowaru,364500
5,fizyamat,364500
5,IVyazmin,364500
5,ya_demidova,364440
5,kpotoh,364440
5,makhanko.maksim89,364440
5,EienKotowaru,364380
5,d.a.gornostaev,364320
5,IVyazmin,364320
5,fizyamat,364260
5,Mary222,364260
5,IVyazmin,364260
5,fiztehno,364260
5,cvetvitaly,364260
5,IVyazmin,364200
5,Pyo,364200
5,Sokoloid,364200
5,fiztehno,364200
5,Oleg__Trusov,364200
5,fiztehno,364140
5,fizyamat,364140
5,Lubov_Kudrenok,364080
5,senior-sigan,364080
5,Sokoloid,364080
5,d.a.gornostaev,364020
5,cvetvitaly,364020
5,abramova.katia,363960
5,fizyamat,363960
5,alekxd,363960
5,sunman_pfc,363960
5,fizyamat,363900
5,ioiein,363900
5,Nubithenoob,363900
5,IVyazmin,363900
5,d.a.gornostaev,363840
5,kpotoh,363840
5,Nubithenoob,363840
5,"0991798574n",363840
5,dmitry.okhotnikov,363840
5,ioiein,363840
5,fizyamat,363840
5,abramova.katia,363840
5,"0991798574n",363840
5,d.a.gornostaev,363840
5,IVyazmin,363780
5,fizyamat,363780
5,ioiein,363780
5,dmitry.okhotnikov,363780
5,danya_hm,363780
5,IVyazmin,363780
5,IVyazmin,363780
5,aorew,363720
5,abramova.katia,363720
5,munin.evgenii,363720
5,Mary222,363720
5,fiztehno,363720
5,dmitry.okhotnikov,363720
5,"0991798574n",363720
5,sunman_pfc,363720
5,laol777,363660
5,IVyazmin,363660
5,abramova.katia,363660
5,IVyazmin,363660
5,Nubithenoob,363660
5,Mary222,363660
5,"0991798574n",363600
5,ildarcho,363600
5,fiztehno,363600
5,abramova.katia,363540
5,cherninkiy,363540
5,d.a.gornostaev,363540
5,user_vi,363540
5,fizyamat,363480
5,alekxd,363480
5,IVyazmin,363480
5,"0991798574n",363480
5,happycookie,363480
5,Mary222,363480
5,ooptyp,363480
5,fizyamat,363420
5,sunman_pfc,363420
5,fizyamat,363420
5,dmitry.okhotnikov,363360
5,laol777,363360
5,fizyamat,363360
5,ShevchukAlex,363360
5,"0991798574n",363360
5,d.a.gornostaev,363360
5,sunman_pfc,363360
5,makhanko.maksim89,363360
5,IVyazmin,363300
5,ooptyp,363300
5,alishabr,363300
5,happycookie,363300
5,Dexter0,363240
5,"0991798574n",363240
5,IVyazmin,363240
5,dmitry.okhotnikov,363240
5,"8michelle_weiss",363180
5,happycookie,363180
5,Nubithenoob,363180
5,laol777,363180
5,makhanko.maksim89,363180
5,danya_hm,363120
5,"8michelle_weiss",363120
5,kpotoh,363120
5,shnon_bell,363120
5,"0991798574n",363120
5,"0991798574n",363120
5,fizyamat,363060
5,dmitry.okhotnikov,363060
5,ainureg,363060
5,Mary222,363060
5,danya_hm,363060
5,ainureg,363000
5,fizyamat,363000
5,Sokoloid,363000
5,obatek,363000
5,"8michelle_weiss",362940
5,Oleg__Trusov,362940
5,Sokoloid,362940
5,dmitry.okhotnikov,362940
5,dmitry.okhotnikov,362880
5,Oleg__Trusov,362880
5,sunman_pfc,362880
5,Oleg__Trusov,362820
5,ildarcho,362820
5,Pyo,362820
5,dmitry.okhotnikov,362760
5,"0991798574n",362700
5,dmitry.okhotnikov,362700
5,Sokoloid,362640
5,ildarcho,362580
5,IVyazmin,362580
5,"0991798574n",362580
5,Nubithenoob,362520
5,cherninkiy,362520
5,fiztehno,362520
5,aorew,362520
5,aorew,362520
5,shnon_bell,362460
5,sunman_pfc,362460
5,"0991798574n",362460
5,Dexter0,362460
5,ildarcho,362460
5,aorew,362460
5,ildarcho,362400
5,"0991798574n",362400
5,ainureg,362340
5,dmitry.okhotnikov,362340
5,happycookie,362340
5,ooptyp,362280
5,dkulemin,362280
5,alekxd,362280
5,kpotoh,362220
5,ooptyp,362220
5,IVyazmin,362220
5,alekxd,362220
5,Oleg__Trusov,362160
5,"0991798574n",362160
5,dmitry.okhotnikov,362160
5,ooptyp,362160
5,vasikos,362160
5,"0991798574n",362100
5,obatek,362100
5,Nubithenoob,362100
5,"0991798574n",362040
5,alekxd,362040
5,ooptyp,362040
5,fizyamat,362040
5,"0991798574n",362040
5,shnon_bell,361920
5,happycookie,361920
5,dmitry.okhotnikov,361860
5,Nubithenoob,361860
5,vasikos,361860
5,shnon_bell,361860
5,happycookie,361800
5,cherninkiy,361800
5,"0991798574n",361740
5,sera,361740
5,Lubov_Kudrenok,361740
5,fizyamat,361680
5,asv715,361680
5,aorew,361680
5,fizyamat,361620
5,ooptyp,361620
5,happycookie,361620
5,PavelMeld,361620
5,danya_hm,361560
5,fizyamat,361560
5,ooptyp,361500
5,fizyamat,361500
5,fizyamat,361500
5,happycookie,361440
5,fizyamat,361440
5,"0991798574n",361440
5,Lubov_Kudrenok,361380
5,ooptyp,361380
5,ya_demidova,361380
5,"0991798574n",361320
5,happycookie,361320
5,ooptyp,361260
5,dkulemin,361260
5,fizyamat,361140
5,kpotoh,361140
5,fizyamat,361080
5,ooptyp,361020
5,alishabr,360960
5,fiztehno,360960
5,IlyasLatypov,360900
5,mivankin,360900
5,mivankin,360900
5,alishabr,360900
5,abramova.katia,360840
5,IlyasLatypov,360780
5,alishabr,360780
5,abramova.katia,360780
5,alishabr,360720
5,"0991798574n",360660
5,ooptyp,360660
5,birlikov,360660
5,shnon_bell,360660
5,abramova.katia,360660
5,IlyasLatypov,360600
5,abramova.katia,360600
5,alishabr,360600
5,alishabr,360540
5,"0991798574n",360540
5,birlikov,360540
5,birlikov,360480
5,asv715,360480
5,alishabr,360300
5,berlios,360300
5,IlyasLatypov,360180
5,berlios,360120
5,folkl,360120
5,"0991798574n",360060
5,birlikov,360060
5,Andrei_Belenko,360000
5,birlikov,360000
5,sera,360000
5,Andrei_Belenko,359940
5,sera,359940
5,birlikov,359940
5,asv715,359880
5,birlikov,359880
5,"0991798574n",359880
5,Andrei_Belenko,359820
5,marsenyi,359820
5,"0991798574n",359820
5,asv715,359820
5,"0991798574n",359760
5,abramova.katia,359760
5,Mornie,359760
5,abramova.katia,359700
5,Andrei_Belenko,359700
5,Mornie,359700
5,"0991798574n",359700
5,birlikov,359700
5,Mornie,359640
5,Andrei_Belenko,359640
5,"0991798574n",359580
5,"0991798574n",359580
5,cyrus_msk,359520
5,fizyamat,359160
5,ainureg,359100
5,berlios,359100
5,fizyamat,359100
5,ainureg,359100
5,ainureg,359040
5,danya_hm,358920
5,IlyasLatypov,358920
5,DiSO,358800
5,berlios,358740
5,Safin,358680
5,Pavel_shalnov,358680
5,Safin,358620
5,Safin,358620
5,berlios,358560
5,Safin,358500
5,Safin,358500
5,rritka,358500
5,danya_hm,358500
5,Sokoloid,358440
5,Sokoloid,358380
5,shnon_bell,358380
5,Safin,358260
5,folkl,358260
5,marsenyi,358260
5,Safin,358200
5,Safin,358200
5,shnon_bell,358200
5,DiSO,358200
5,Safin,358200
5,Sokoloid,358080
5,asv715,358080
5,fizyamat,358080
5,Andrei_Belenko,358080
5,Safin,358020
5,Safin,358020
5,Andrei_Belenko,358020
5,abramova.katia,357960
5,Sokoloid,357960
5,Safin,357960
5,Sokoloid,357840
5,sera,357780
5,shnon_bell,357780
5,DiSO,357780
5,DiSO,357720
5,fizyamat,357660
5,Sokoloid,357660
5,cherninkiy,357660
5,shnon_bell,357600
5,PavelMeld,357540
5,PavelMeld,357480
5,Safin,357420
5,fizyamat,357420
5,Safin,357420
5,ainureg,357360
5,fizyamat,357240
5,rritka,357240
5,cherninkiy,357060
5,cherninkiy,357060
5,Sokoloid,356940
5,sera,356940
5,sera,356940
5,cherninkiy,356940
5,sera,356880
5,shnon_bell,356880
5,cherninkiy,356880
5,fizyamat,356880
5,Safin,356880
5,Sokoloid,356820
5,fizyamat,356820
5,sera,356760
5,Lubov_Kudrenok,356760
5,fizyamat,356760
5,mivankin,356760
5,sera,356760
5,fizyamat,356760
5,fizyamat,356700
5,Sokoloid,356640
5,PavelMeld,356640
5,irina_shch,356640
5,Safin,356580
5,Safin,356580
5,shnon_bell,356580
5,Safin,356520
5,Lubov_Kudrenok,356460
5,Sokoloid,356460
5,Safin,356340
5,Sokoloid,356280
5,mivankin,356280
5,alibek_lfc,356280
5,Safin,356160
5,Safin,356160
5,fizyamat,356100
5,senior-sigan,356100
5,Safin,356100
5,nati,356100
5,Safin,356100
5,fizyamat,356100
5,Safin,356100
5,alibek_lfc,356040
5,Safin,356040
5,Safin,355980
5,DiSO,355980
5,Safin,355980
5,PavelMeld,355980
5,Safin,355920
5,norron,355920
5,Safin,355920
5,Safin,355920
5,Sokoloid,355860
5,senior-sigan,355800
5,Safin,355800
5,senior-sigan,355740
5,senior-sigan,355740
5,nati,355680
5,nati,355620
5,Sokoloid,355620
5,mivankin,355620
5,Sokoloid,355620
5,Safin,355620
5,Fianketto,355440
5,fizyamat,355380
5,Sokoloid,355380
5,senior-sigan,355380
5,vlbakulev,355380
5,dmitry.okhotnikov,355320
5,Safin,355320
5,Safin,355260
5,fizyamat,355260
5,Safin,355260
5,alekxd,355260
5,Safin,355260
5,fizyamat,355200
5,Safin,355200
5,alekxd,355200
5,Safin,355200
5,Wag0nWheels,355020
5,okate88,355020
5,ShevchukAlex,354720
5,irina_shch,354660
5,fizyamat,354600
5,alibek_lfc,354600
5,alibek_lfc,354540
5,fizyamat,354480
5,ainureg,354480
5,ainureg,354480
5,fizyamat,354420
5,mivankin,354420
5,Wag0nWheels,354360
5,ainureg,354360
5,mivankin,354300
5,ainureg,354240
5,Sokoloid,354240
5,Wag0nWheels,354180
5,fizyamat,354180
